bin,avg_x,std_x,avg_y,std_y,sum_networth,sum_kills,sum_deaths,n_roshans,n_pushes,n_wards,hero_density,sum_networth_radiant,sum_networth_dire,net_worth_diff,abs_net_worth_diff,core_r_x,core_r_y,core_r_networth,core_r_kills,core_r_deaths,mid_r_x,mid_r_y,mid_r_networth,mid_r_kills,mid_r_deaths,hard_r_x,hard_r_y,hard_r_networth,hard_r_kills,hard_r_deaths,h_sup_r_x,h_sup_r_y,h_sup_r_networth,h_sup_r_kills,h_sup_r_deaths,sup_r_x,sup_r_y,sup_r_networth,sup_r_kills,sup_r_deaths,core_d_x,core_d_y,core_d_networth,core_d_kills,core_d_deaths,mid_d_x,mid_d_y,mid_d_networth,mid_d_kills,mid_d_deaths,hard_d_x,hard_d_y,hard_d_networth,hard_d_kills,hard_d_deaths,h_sup_d_x,h_sup_d_y,h_sup_d_networth,h_sup_d_kills,h_sup_d_deaths,sup_d_x,sup_d_y,sup_d_networth,sup_d_kills,sup_d_deaths,label,win,time
82,133.8962395,31.83343530379856,109.602563,22.241536418835715,197688,44,47,2,12,111,9,98837,98851,-14,14,96.111084,100.150635,31901.0,9.0,1.0,119.35864,127.400635,25449.0,9.0,4.0,184.42334,74.96777,20713.0,2.0,5.0,96.305176,94.27954,9902.0,1.0,8.0,92.292725,97.6853,10872.0,3.0,4.0,148.40771,107.59717,31128.0,7.0,4.0,138.01953,158.25537,23094.0,9.0,5.0,167.85889,105.3855,18747.0,2.0,5.0,148.40747,118.24927,12945.0,1.0,5.0,147.77783,112.05444,12937.0,1.0,6.0,farm,0,00:41:00
83,111.990698,28.8366375980597,120.3581785,17.71704270007131,201017,44,47,3,12,112,10,99893,101124,-1231,1231,92.79443,106.018555,32506.0,9.0,1.0,82.13452,95.59424,25499.0,9.0,4.0,85.711914,159.74683,20977.0,2.0,5.0,83.72876,130.2539,9952.0,1.0,8.0,86.15796,117.40161,10959.0,3.0,4.0,120.74902,132.05225,31735.0,7.0,4.0,148.98877,106.457275,24305.0,9.0,5.0,149.40186,121.09326,18932.0,2.0,5.0,126.391846,118.174805,13080.0,1.0,5.0,143.8479,116.78906,13072.0,1.0,6.0,Roshan,0,00:41:30
84,117.5984864,23.94523844867648,136.72993300000002,29.19057268292779,203669,44,47,3,12,114,10,100586,103083,-2497,2497,100.45508,127.4834,32721.0,9.0,1.0,106.33496,116.47949,25830.0,9.0,4.0,100.03613,81.09424,21036.0,2.0,5.0,84.733154,129.61865,9952.0,1.0,8.0,98.69922,119.52051,11047.0,3.0,4.0,151.8833,137.76465,32265.0,7.0,4.0,127.90796,187.40503,25214.0,9.0,5.0,157.49707,158.89258,19152.0,2.0,5.0,120.18384,150.1648,13230.0,1.0,5.0,128.25415,158.87598,13222.0,1.0,6.0,Roshan,0,00:42:00
85,91.539649,11.74970449290905,139.0750485,32.615509193070864,205230,44,47,3,12,115,9,101330,103900,-2570,2570,80.6001,118.30444,32771.0,9.0,1.0,97.454834,125.44507,26116.0,9.0,4.0,118.24219,69.45264,21357.0,2.0,5.0,80.441895,121.51782,9952.0,1.0,8.0,81.579346,126.775635,11134.0,3.0,4.0,95.302246,162.47339,32422.0,7.0,4.0,89.39307,171.69556,25577.0,9.0,5.0,97.829834,161.89868,19286.0,2.0,5.0,81.90234,167.79663,13343.0,1.0,5.0,92.650635,165.39062,13272.0,1.0,6.0,farm,0,00:42:30
86,108.3381349,26.82347432371438,110.7101075,36.83190689460388,208233,45,48,3,12,115,10,103871,104362,-491,491,82.7439,143.67993,33580.0,9.0,1.0,102.71973,127.28369,27080.0,10.0,4.0,79.178955,146.52515,21632.0,2.0,5.0,89.45264,139.13501,10162.0,1.0,8.0,85.500244,138.78809,11417.0,3.0,4.0,133.94336,63.703125,32472.0,7.0,4.0,135.62646,75.917725,25755.0,9.0,5.0,145.17627,69.140625,19574.0,2.0,5.0,89.75488,137.8601,13239.0,1.0,6.0,139.28491,65.06763,13322.0,1.0,6.0,farm,0,00:43:00
87,99.6521474,30.01903744280073,133.4308826,44.07150582037495,212143,45,48,3,12,115,9,106858,105285,1573,1573,73.93579,179.04858,33805.0,9.0,1.0,68.95239,184.52124,27305.0,10.0,4.0,76.43628,79.40576,22075.0,2.0,5.0,75.697754,169.85156,10387.0,1.0,8.0,76.11548,186.40674,13286.0,3.0,4.0,138.42407,74.33838,32780.0,7.0,4.0,129.60718,111.59033,26123.0,9.0,5.0,131.65405,115.766846,19721.0,2.0,5.0,89.75488,137.8601,13289.0,1.0,6.0,135.9436,95.51929,13372.0,1.0,6.0,farm,0,00:43:30
88,106.7989256,30.88225672950705,124.7750246,27.93876201909548,215367,45,48,3,12,115,9,108197,107170,1027,1027,66.79907,114.96265,34388.0,9.0,1.0,108.697266,95.89307,27532.0,10.0,4.0,102.789795,79.208496,22490.0,2.0,5.0,88.525635,110.19678,10437.0,1.0,8.0,75.74292,117.71045,13350.0,3.0,4.0,109.84375,174.26416,33450.0,7.0,4.0,122.05884,155.2793,26688.0,9.0,5.0,174.98169,123.35083,19897.0,2.0,5.0,89.75488,137.8601,13445.0,1.0,6.0,128.79541,139.02441,13690.0,1.0,6.0,farm,0,00:44:00
89,90.1840326,15.665364700619708,116.4039304,23.695847418957086,218128,45,48,3,12,119,10,109260,108868,392,392,85.871826,101.3728,34571.0,9.0,1.0,67.81128,109.21094,27894.0,10.0,4.0,117.8147,70.40234,22958.0,2.0,5.0,93.081055,101.9021,10437.0,1.0,8.0,78.23657,100.180664,13400.0,3.0,4.0,77.616455,127.93457,34187.0,7.0,4.0,93.1604,132.20923,27097.0,9.0,5.0,114.15527,148.07935,19958.0,2.0,5.0,89.67285,135.26782,13780.0,1.0,6.0,84.41992,137.47949,13846.0,1.0,6.0,farm,0,00:44:30
90,87.04946240000001,13.81132111690708,107.4623773,14.088839232520831,220888,45,48,3,12,119,10,110149,110739,-590,590,86.14038,101.35034,34624.0,9.0,1.0,80.3396,101.82739,28465.0,10.0,4.0,100.58862,78.04004,23117.0,2.0,5.0,89.600586,99.608154,10490.0,1.0,8.0,83.368164,98.24048,13453.0,3.0,4.0,110.60083,117.06738,35144.0,7.0,4.0,66.50537,122.484375,27309.0,9.0,5.0,98.86499,118.44946,20287.0,2.0,5.0,68.329834,121.038574,13990.0,1.0,6.0,86.15625,116.51758,14009.0,1.0,6.0,push,0,00:45:00
91,81.9007564,4.77947762103208,110.8592285,4.488740473987263,222767,45,48,3,12,121,10,110896,111871,-975,975,79.645996,107.0188,34803.0,9.0,1.0,76.74609,110.85913,28838.0,10.0,4.0,78.70703,113.47388,23206.0,2.0,5.0,90.98071,104.83032,10543.0,1.0,8.0,79.10303,104.543945,13506.0,3.0,4.0,83.378174,114.64136,35615.0,7.0,4.0,80.56665,113.80859,27821.0,9.0,5.0,87.21045,112.05322,20430.0,2.0,5.0,85.843994,109.03589,13993.0,1.0,6.0,76.82544,118.32715,14012.0,1.0,6.0,def,0,00:45:30
92,80.3729495,5.245944912499926,111.2198985,8.094886770614963,225225,47,50,3,12,125,10,114293,110932,3361,3361,89.236084,97.83179,35944.0,11.0,1.0,77.67261,106.91138,29746.0,10.0,4.0,74.12915,108.186035,23628.0,2.0,5.0,79.0791,104.99512,11098.0,1.0,8.0,79.293945,106.33447,13877.0,3.0,4.0,79.715576,114.79199,35783.0,7.0,4.0,77.7334,122.27222,28100.0,9.0,5.0,74.55347,121.4939,20517.0,2.0,5.0,83.72827,109.420654,13789.0,1.0,7.0,88.58789,119.961426,12743.0,1.0,7.0,def,0,00:46:00
93,79.8327885,11.73610636715982,103.328857,11.737615070035693,225724,47,50,3,12,127,10,115556,110168,5388,5388,111.839355,79.99902,37045.0,11.0,1.0,76.30005,102.82837,29799.0,10.0,4.0,76.20801,89.615234,23681.0,2.0,5.0,68.68237,111.069336,11151.0,1.0,8.0,81.85425,96.20117,13880.0,3.0,4.0,75.62012,104.26074,35871.0,7.0,4.0,75.59302,118.06006,28361.0,9.0,5.0,77.65454,112.71582,20609.0,2.0,5.0,79.25659,106.10254,12581.0,1.0,7.0,75.31958,112.43628,12746.0,1.0,7.0,def,0,00:46:30
94,79.177246,4.271683019071832,110.6895999,4.718884414397598,228142,47,50,3,12,128,10,116893,111249,5644,5644,78.56714,110.07422,37411.0,11.0,1.0,75.8645,108.81079,30461.0,10.0,4.0,78.28589,109.3938,23838.0,2.0,5.0,78.58984,102.81079,11250.0,1.0,8.0,79.17627,106.33423,13933.0,3.0,4.0,80.93115,114.378174,36151.0,7.0,4.0,85.52637,114.93506,28543.0,9.0,5.0,74.57324,114.2146,20743.0,2.0,5.0,86.66138,107.526855,12968.0,1.0,7.0,73.59668,118.41748,12844.0,1.0,7.0,def,0,00:47:00
95,100.8801749,20.55523604230903,109.398975,21.03698689235425,230143,47,50,3,12,128,10,118004,112139,5865,5865,106.325195,73.111084,37863.0,11.0,1.0,84.32422,93.82666,30767.0,10.0,4.0,77.500244,103.01294,24041.0,2.0,5.0,81.75708,97.49512,11347.0,1.0,8.0,80.69287,95.0332,13986.0,3.0,4.0,94.73193,131.36646,36720.0,7.0,4.0,128.3352,128.02148,28930.0,9.0,5.0,119.22095,132.45337,20796.0,2.0,5.0,133.25195,104.732666,13021.0,1.0,7.0,102.66211,134.93677,12672.0,1.0,7.0,def,0,00:47:30
96,100.2170664,24.9363382850022,126.3769775,42.90546660050191,234101,47,50,3,12,128,9,119043,115058,3985,3985,89.47925,91.731445,38036.0,11.0,1.0,66.622314,118.36987,31369.0,10.0,4.0,88.19458,99.77881,24199.0,2.0,5.0,86.86182,96.44263,11400.0,1.0,8.0,80.73047,101.04614,14039.0,3.0,4.0,92.73071,181.0376,37909.0,7.0,4.0,122.041016,157.04248,29381.0,9.0,5.0,121.312744,181.3186,21228.0,2.0,5.0,151.87012,63.78589,13432.0,1.0,7.0,102.32764,173.21631,13108.0,1.0,7.0,farm,0,00:48:00
97,116.9073011,32.391643520411606,123.6629629,40.09698570457552,236446,47,50,3,12,131,6,120168,116278,3890,3890,93.9021,107.19287,38237.0,11.0,1.0,87.03418,136.77417,31889.0,10.0,4.0,93.18652,123.32007,24252.0,2.0,5.0,85.658936,116.531494,11453.0,1.0,8.0,91.828125,116.7561,14337.0,3.0,4.0,126.43848,187.65771,38368.0,7.0,4.0,112.28003,129.22803,29739.0,9.0,5.0,145.9773,183.30273,21413.0,2.0,5.0,166.18164,63.855225,13647.0,1.0,7.0,166.5857,72.01123,13111.0,1.0,7.0,farm,0,00:48:30
98,105.279639,32.29822159403091,131.546802,30.270039032665448,238702,47,50,3,12,133,8,120823,117879,2944,2944,83.468506,141.31348,38483.0,11.0,1.0,93.40674,131.45728,32117.0,10.0,4.0,93.59326,80.481445,24327.0,2.0,5.0,80.74707,141.24194,11506.0,1.0,8.0,90.13916,120.2395,14390.0,3.0,4.0,71.25049,183.48608,38943.0,7.0,4.0,89.649414,166.8899,30103.0,9.0,5.0,142.14282,135.99438,21709.0,2.0,5.0,165.52979,98.02588,14010.0,1.0,7.0,142.86914,116.338135,13114.0,1.0,7.0,farm,0,00:49:00
99,133.3930168,28.42990599587743,114.420118,17.09348378270647,241576,47,50,3,12,135,9,122207,119369,2838,2838,114.66968,117.93579,39060.0,11.0,1.0,120.46265,118.744385,32508.0,10.0,4.0,99.40991,80.81348,24737.0,2.0,5.0,114.708984,115.58252,11509.0,1.0,8.0,115.916504,117.51611,14393.0,3.0,4.0,158.26904,92.552246,39334.0,7.0,4.0,123.24902,138.15674,30535.0,9.0,5.0,191.16333,130.9524,21940.0,2.0,5.0,132.8916,107.651855,14281.0,1.0,7.0,163.18945,124.295654,13279.0,1.0,7.0,farm,0,00:49:30
100,134.44043040000005,9.114058961551493,129.1689212,15.757471034414325,242645,47,50,3,12,136,10,122683,119962,2721,2721,139.49292,146.52881,39112.0,11.0,1.0,133.91406,138.59961,32560.0,10.0,4.0,117.721924,90.246826,25005.0,2.0,5.0,128.95581,140.17358,11561.0,1.0,8.0,135.27539,142.41895,14445.0,3.0,4.0,137.76245,125.78174,39573.0,7.0,4.0,135.49634,125.87744,30698.0,9.0,5.0,141.47388,127.50879,22127.0,2.0,5.0,124.21094,127.805176,14333.0,1.0,7.0,150.10059,126.74829,13231.0,1.0,7.0,team_fight,0,00:50:00
101,135.075853,10.21666061179706,142.522071,16.260145666392372,245029,52,55,3,12,137,10,127295,117734,9561,9561,138.80981,129.03809,41200.0,14.0,1.0,133.67358,130.42676,34346.0,11.0,4.0,132.36255,145.00293,25900.0,2.0,5.0,130.40186,130.0791,10744.0,1.0,9.0,131.57373,146.19043,15105.0,3.0,4.0,120.72485,139.39453,39405.0,8.0,5.0,148.49487,171.19165,30785.0,9.0,5.0,154.57397,170.04932,20110.0,2.0,6.0,124.33765,137.53027,14225.0,1.0,8.0,135.80566,126.31763,13209.0,1.0,8.0,team_fight,0,00:50:30
102,160.211402,17.53115434136472,157.227881,14.40677066111043,242464,52,55,3,12,137,10,128324,114140,14184,14184,167.09644,161.3894,41550.0,14.0,1.0,165.09229,165.99219,34631.0,11.0,4.0,162.3479,163.23169,26009.0,2.0,5.0,161.01099,156.31934,10887.0,1.0,9.0,157.89233,157.14355,15247.0,3.0,4.0,171.21924,171.78638,36299.0,8.0,5.0,178.9165,163.3208,30138.0,9.0,5.0,178.39502,169.24756,20163.0,2.0,6.0,124.33765,137.53027,14278.0,1.0,8.0,135.80566,126.31763,13262.0,1.0,8.0,push,0,00:51:00
103,153.473559,16.501626714108088,151.485522,12.839480053788796,242140,54,57,3,13,137,10,125158,116982,8176,8176,131.03467,137.64502,37659.0,14.0,2.0,165.62183,161.3169,35010.0,11.0,4.0,163.5603,161.44897,26212.0,2.0,5.0,159.62012,156.31396,10809.0,1.0,10.0,158.61816,154.63037,15468.0,3.0,4.0,163.2146,161.198,38030.0,9.0,5.0,170.95312,162.4375,30331.0,10.0,5.0,161.96948,156.0166,20975.0,2.0,6.0,124.33765,137.53027,14331.0,1.0,8.0,135.80566,126.31763,13315.0,1.0,8.0,team_fight,0,00:51:30
104,143.3435786,31.71396074224665,138.31838299999998,27.120100337971977,241224,57,60,3,13,137,9,117813,123411,-5598,5598,165.02881,157.11743,37712.0,14.0,3.0,137.39478,122.40039,31176.0,11.0,5.0,110.062256,128.94043,23442.0,2.0,6.0,159.62012,156.31396,10862.0,1.0,10.0,71.20215,74.96484,14621.0,3.0,4.0,155.8269,149.83203,40181.0,10.0,5.0,161.78296,145.33325,32268.0,11.0,5.0,159.26025,150.16089,22920.0,3.0,6.0,177.4519,171.80298,14529.0,1.0,8.0,135.80566,126.31763,13513.0,1.0,8.0,team_fight,0,00:52:00
105,133.79252939999998,31.22027140864508,115.3770256,24.228801955015864,242763,57,60,3,13,139,10,119559,123204,-3645,3645,165.02881,157.11743,37765.0,14.0,3.0,95.99219,78.37891,31754.0,11.0,5.0,77.67627,118.31372,24451.0,2.0,6.0,159.62012,156.31396,10915.0,1.0,10.0,96.028564,99.75537,14674.0,3.0,4.0,147.64624,107.84961,39708.0,10.0,5.0,151.63818,105.903076,32344.0,11.0,5.0,147.31201,108.9812,23014.0,3.0,6.0,148.86255,108.30664,14572.0,1.0,8.0,148.12036,112.85034,13566.0,1.0,8.0,Roshan,0,00:52:30
106,110.738135,27.49484432583365,109.080175,25.25850084132085,246206,57,60,4,13,143,8,120124,126082,-5958,5958,165.02881,157.11743,37818.0,14.0,3.0,96.2124,96.41284,31807.0,11.0,5.0,97.91284,98.07739,24854.0,2.0,6.0,159.62012,156.31396,10968.0,1.0,10.0,90.06006,92.86963,14677.0,3.0,4.0,94.18359,101.83276,40082.0,10.0,5.0,102.51929,96.4668,32766.0,11.0,5.0,100.29175,93.19141,23320.0,3.0,6.0,98.083984,98.24536,15878.0,1.0,8.0,103.468506,100.27417,14036.0,1.0,8.0,Roshan,0,00:53:00
107,96.0652582,24.92584478319863,95.6349849,22.159698681348587,249863,59,62,4,14,144,9,120716,129147,-8431,8431,165.02881,157.11743,37871.0,14.0,3.0,87.093994,87.041504,32452.0,12.0,5.0,95.67749,90.22656,24545.0,2.0,7.0,89.163574,81.69653,10852.0,1.0,10.0,78.33081,86.561035,14996.0,3.0,4.0,88.05078,88.93408,41275.0,11.0,5.0,88.72998,82.83179,33236.0,11.0,5.0,80.96118,89.07837,23790.0,3.0,6.0,98.083984,98.24536,16076.0,1.0,9.0,89.53198,94.61719,14770.0,1.0,8.0,team_fight,0,00:53:30
108,92.9790524,26.37731450067873,96.2248531,21.85685260125825,251590,60,63,4,14,144,9,120345,131245,-10900,10900,165.02881,157.11743,37906.0,14.0,3.0,84.22583,89.200195,31862.0,12.0,6.0,95.67749,90.22656,24580.0,2.0,7.0,76.74365,81.49756,10966.0,1.0,10.0,75.441895,84.999756,15031.0,3.0,4.0,82.55664,92.42114,41922.0,11.0,5.0,79.051025,90.37109,33598.0,11.0,5.0,85.31177,87.01221,24108.0,3.0,6.0,98.083984,98.24536,16111.0,1.0,9.0,87.66943,91.15723,15506.0,2.0,8.0,team_fight,0,00:54:00
