bin,avg_x,std_x,avg_y,std_y,sum_networth,sum_kills,sum_deaths,n_roshans,n_pushes,n_wards,hero_density,sum_networth_radiant,sum_networth_dire,net_worth_diff,abs_net_worth_diff,core_r_x,core_r_y,core_r_networth,core_r_kills,core_r_deaths,mid_r_x,mid_r_y,mid_r_networth,mid_r_kills,mid_r_deaths,hard_r_x,hard_r_y,hard_r_networth,hard_r_kills,hard_r_deaths,h_sup_r_x,h_sup_r_y,h_sup_r_networth,h_sup_r_kills,h_sup_r_deaths,sup_r_x,sup_r_y,sup_r_networth,sup_r_kills,sup_r_deaths,core_d_x,core_d_y,core_d_networth,core_d_kills,core_d_deaths,mid_d_x,mid_d_y,mid_d_networth,mid_d_kills,mid_d_deaths,hard_d_x,hard_d_y,hard_d_networth,hard_d_kills,hard_d_deaths,h_sup_d_x,h_sup_d_y,h_sup_d_networth,h_sup_d_kills,h_sup_d_deaths,sup_d_x,sup_d_y,sup_d_networth,sup_d_kills,sup_d_deaths,label,win,time
43,176.251806,11.784134726713612,116.477784,30.842481898003467,92143,40,41,1,5,50,10,54440,37703,16737,16737,177.38232,147.75977,16779.0,13.0,2.0,183.06274,134.68115,14877.0,6.0,0.0,157.57568,124.54883,10663.0,2.0,2.0,179.55981,132.48389,5095.0,3.0,6.0,179.72876,77.21826,7026.0,3.0,4.0,195.20752,121.10083,9990.0,4.0,6.0,157.25977,161.37476,8470.0,2.0,3.0,172.2063,112.23657,9768.0,4.0,5.0,174.71509,67.54834,4531.0,1.0,6.0,185.82007,85.82544,4944.0,2.0,7.0,gang,1,00:21:30
44,164.95148999999998,25.977680919572304,143.90144,20.124262176383567,96109,41,42,1,6,50,10,57896,38213,19683,19683,177.47876,156.57446,17826.0,14.0,2.0,174.2085,151.76978,15520.0,6.0,0.0,168.82764,152.62329,11318.0,2.0,2.0,173.3147,149.81616,5789.0,3.0,6.0,117.58032,122.02661,7443.0,3.0,4.0,195.20752,121.10083,10037.0,4.0,6.0,117.40747,135.51318,8846.0,2.0,3.0,172.2063,112.23657,9815.0,4.0,5.0,176.8833,166.2002,4486.0,1.0,7.0,176.40039,171.15332,5029.0,2.0,7.0,push,1,00:22:00
45,150.565282,29.11553666791697,131.9889876,38.45791350549701,98742,41,42,1,6,52,8,59338,39404,19934,19934,114.02783,161.70361,18444.0,14.0,2.0,151.91821,119.33496,15860.0,6.0,0.0,125.10205,67.1604,11502.0,2.0,2.0,149.3247,129.84961,6041.0,3.0,6.0,103.42651,126.249756,7491.0,3.0,4.0,184.0708,146.84644,10672.0,4.0,6.0,181.02124,69.61694,8894.0,2.0,3.0,144.59717,174.34106,10124.0,4.0,5.0,180.12012,174.1018,4534.0,1.0,7.0,172.04419,150.6853,5180.0,2.0,7.0,push,1,00:22:30
46,176.815235,10.705186900009682,144.49048,25.38990926627392,101528,41,42,1,7,54,9,61414,40114,21300,21300,175.42017,151.44458,19295.0,14.0,2.0,180.29248,142.65186,16290.0,6.0,0.0,182.38281,155.43872,11894.0,2.0,2.0,185.28687,153.89429,6267.0,3.0,6.0,174.32593,143.12622,7668.0,3.0,4.0,181.05835,157.47144,10808.0,4.0,6.0,148.30835,73.9834,9099.0,2.0,3.0,176.86914,159.3584,10247.0,4.0,5.0,178.80151,151.8999,4581.0,1.0,7.0,185.40674,155.63599,5379.0,2.0,7.0,split-push,1,00:23:00
47,166.74707,32.58513675519835,150.1937496,26.693462451327115,102827,46,47,1,7,54,9,64005,38822,25183,25183,74.46265,77.663086,20374.0,17.0,2.0,175.48047,146.19092,16998.0,7.0,0.0,175.74634,154.10498,12248.0,2.0,2.0,182.97778,166.3457,6363.0,3.0,7.0,170.84106,153.14185,8022.0,3.0,4.0,179.21875,170.77905,10748.0,4.0,7.0,175.58765,159.72827,9076.0,2.0,3.0,175.78027,152.82861,9424.0,5.0,6.0,177.74243,153.02686,4682.0,1.0,8.0,179.6333,168.12817,4892.0,2.0,8.0,team_fight,1,00:23:30
48,158.069189,29.19500864661342,142.152147,19.3645704361158,106177,48,49,1,7,54,9,64361,41816,22545,22545,89.71094,145.45703,20697.0,17.0,2.0,140.37549,107.33496,17134.0,7.0,0.0,175.89331,153.82666,11989.0,2.0,3.0,182.97778,166.3457,6410.0,3.0,7.0,168.7461,149.6626,8131.0,3.0,5.0,179.21875,170.77905,10795.0,4.0,7.0,151.75659,123.15869,9710.0,2.0,3.0,137.7456,136.23657,10601.0,7.0,6.0,175.40503,130.0581,5011.0,1.0,8.0,178.8623,138.66211,5699.0,2.0,8.0,gang,1,00:24:00
49,136.3195306,37.50754813256273,134.245213,41.22214365643329,109181,48,49,1,7,56,7,65833,43348,22485,22485,95.795166,185.90283,21171.0,17.0,2.0,173.3335,89.55737,17535.0,7.0,0.0,111.15039,121.60986,12188.0,2.0,3.0,180.47314,81.14331,6609.0,3.0,7.0,84.41455,87.13403,8330.0,3.0,5.0,146.32544,184.08447,10918.0,4.0,7.0,107.94116,176.46875,10268.0,2.0,3.0,122.03052,165.88452,11135.0,7.0,6.0,149.94409,124.26489,5134.0,1.0,8.0,191.78735,126.4021,5893.0,2.0,8.0,farm,1,00:24:30
50,147.5093246,39.9349162080927,136.6986826,31.201620736592886,111820,48,49,1,7,60,8,67323,44497,22826,22826,189.80273,122.26074,21717.0,17.0,2.0,183.08179,72.121826,18159.0,7.0,0.0,89.85889,126.98291,12462.0,2.0,3.0,192.42944,125.20508,6657.0,3.0,7.0,81.704346,155.39331,8328.0,3.0,5.0,127.86084,191.93677,11471.0,4.0,7.0,155.7351,146.65186,10417.0,2.0,3.0,137.5271,148.27979,11398.0,7.0,6.0,138.17065,123.08496,5182.0,1.0,8.0,178.92236,155.06958,6029.0,2.0,8.0,gang,1,00:25:00
51,141.4486584,33.8684117397708,143.887329,23.007990243257986,113849,49,50,1,7,63,8,69098,44751,24347,24347,76.03784,117.74487,22465.0,18.0,2.0,160.15747,128.08984,18654.0,7.0,0.0,136.42212,133.84058,12678.0,2.0,3.0,159.19434,120.47266,6837.0,3.0,7.0,89.086914,173.26978,8464.0,3.0,5.0,131.5232,189.93286,11232.0,4.0,8.0,175.49438,142.32959,10665.0,2.0,3.0,161.4895,143.91577,11562.0,7.0,6.0,168.2024,134.76294,5229.0,1.0,8.0,156.87842,154.5144,6063.0,2.0,8.0,farm,1,00:25:30
52,174.822582,11.76683140972473,126.370924,17.492636945244644,117252,54,55,1,7,64,10,71837,45415,26422,26422,193.94116,104.93091,23356.0,20.0,2.0,177.52368,131.0083,19408.0,8.0,0.0,180.24805,124.11011,12918.0,2.0,3.0,166.19043,123.41846,7070.0,3.0,8.0,177.31323,115.90918,9085.0,4.0,5.0,164.74243,164.25049,11279.0,4.0,8.0,193.81055,104.38721,10965.0,2.0,4.0,164.13745,130.74536,11547.0,7.0,7.0,165.35693,124.17749,5628.0,2.0,9.0,164.96191,140.77173,5996.0,2.0,9.0,team_fight,1,00:26:00
53,165.967578,11.469746103649088,144.039258,22.30278768748716,120990,54,55,1,8,65,10,74705,46285,28420,28420,157.76001,160.6001,23774.0,20.0,2.0,158.91626,161.57153,20403.0,8.0,0.0,156.32617,163.03223,13537.0,2.0,3.0,166.19043,123.41846,7488.0,3.0,8.0,156.26172,164.42236,9503.0,4.0,5.0,175.95435,167.26611,11849.0,4.0,8.0,193.81055,104.38721,11084.0,2.0,4.0,164.13745,130.74536,11595.0,7.0,7.0,165.35693,124.17749,5676.0,2.0,9.0,164.96191,140.77173,6081.0,2.0,9.0,push,1,00:26:30
54,176.809351,4.980559652367164,162.539503,12.635522658732183,125083,55,56,1,9,65,10,78478,46605,31873,31873,179.03076,166.99683,24763.0,20.0,2.0,178.15479,164.31226,21298.0,9.0,0.0,174.01953,163.36035,14220.0,2.0,3.0,178.10425,155.6272,7966.0,3.0,8.0,175.18823,164.19727,10231.0,4.0,5.0,178.07202,173.49854,12082.0,4.0,8.0,179.25269,172.26733,11132.0,2.0,4.0,164.13745,130.74536,11643.0,7.0,7.0,181.18164,160.34839,5581.0,2.0,10.0,180.95215,174.0415,6167.0,2.0,9.0,push,1,00:27:00
55,167.79294299999998,11.021930021504147,171.501782,5.794111306465099,128232,57,60,1,10,67,10,81352,46880,34472,34472,159.9519,173.80762,25654.0,21.0,2.0,179.96289,174.7627,22210.0,10.0,0.0,160.04492,167.89331,14270.0,2.0,4.0,162.83081,170.19531,8503.0,3.0,8.0,159.53442,167.98975,10715.0,4.0,5.0,179.80957,175.57104,10720.0,4.0,9.0,159.83643,167.6914,11879.0,2.0,5.0,154.281,180.50757,12150.0,7.0,8.0,181.18164,160.34839,5629.0,2.0,10.0,180.49585,176.25073,6502.0,2.0,9.0,team_fight,1,00:27:30
56,156.804029,30.770235327901045,162.1520025,29.53420862583057,133362,62,65,1,11,67,9,82333,51029,31304,31304,168.09717,165.09448,26348.0,22.0,2.0,178.88184,175.34058,22162.0,11.0,1.0,160.04492,167.89331,14463.0,2.0,4.0,158.11646,177.77002,8724.0,3.0,9.0,72.53125,79.953125,10636.0,4.0,6.0,167.89429,166.49365,12646.0,5.0,9.0,162.78662,171.0293,12942.0,4.0,5.0,154.281,180.50757,12553.0,7.0,8.0,164.91089,161.18726,5886.0,2.0,11.0,180.49585,176.25073,7002.0,2.0,10.0,push,1,00:28:00
57,167.117042,8.480691867320733,169.86997300000002,6.674251081417379,133561,63,66,1,11,67,10,79657,53904,25753,25753,171.74805,163.55469,23537.0,22.0,3.0,178.88184,175.34058,22222.0,11.0,1.0,160.04492,167.89331,14488.0,2.0,4.0,158.11646,177.77002,8749.0,3.0,9.0,168.31348,164.57764,10661.0,4.0,6.0,169.6814,169.90332,14151.0,6.0,9.0,164.89111,164.15308,13625.0,4.0,5.0,154.281,180.50757,12578.0,7.0,8.0,164.91089,161.18726,6503.0,2.0,11.0,180.30127,173.81226,7047.0,2.0,10.0,team_fight,1,00:28:30
